TransactionID,CustomerID,IsAnomaly,AnomalyLabel
3082,6973,1,Normal
3083,7236,1,Normal
3084,9277,1,Normal
3085,3468,1,Normal
3086,7217,1,Normal
3087,4619,1,Normal
3088,2636,1,Normal
3089,9155,1,Normal
3090,4583,1,Normal
3091,5009,1,Normal
3092,4326,1,Normal
3093,9148,1,Normal
3094,3217,1,Normal
3095,5967,1,Normal
3096,3369,1,Normal
3097,4638,1,Normal
3098,6722,1,Normal
3099,5444,1,Normal
3100,8618,1,Normal
3101,4947,1,Normal
3102,2676,1,Normal
3103,2196,1,Normal
3104,3787,1,Normal
3105,8432,1,Normal
3106,8927,1,Normal
3107,4318,1,Normal
3108,9858,1,Normal
3109,7689,-1,Potential Fraud
3110,3176,1,Normal
3111,4743,1,Normal
3112,9792,1,Normal
3113,5422,1,Normal
3114,4824,1,Normal
3115,3451,1,Normal
3116,1628,1,Normal
3117,8778,1,Normal
3118,4696,1,Normal
3119,4674,1,Normal
3120,4929,1,Normal
3121,3765,1,Normal
3122,5369,1,Normal
3123,9307,1,Normal
3124,5956,1,Normal
3125,1692,1,Normal
3126,4162,1,Normal
3127,2105,1,Normal
3128,4008,1,Normal
3129,3161,1,Normal
3130,9345,1,Normal
3131,4699,1,Normal
3132,4786,1,Normal
3133,5200,1,Normal
3134,2913,1,Normal
3135,6520,1,Normal
3136,2772,1,Normal
3137,3780,1,Normal
3138,8423,1,Normal
3139,3871,1,Normal
3140,1660,1,Normal
3141,7242,1,Normal
3142,2132,1,Normal
3143,1699,1,Normal
3144,8470,1,Normal
3145,7297,1,Normal
3146,8812,1,Normal
3147,5557,1,Normal
3148,3179,1,Normal
3149,9275,1,Normal
3150,2422,1,Normal
3151,4180,1,Normal
3152,5316,1,Normal
3153,7696,1,Normal
3154,1614,1,Normal
3155,5570,1,Normal
3156,1270,1,Normal
3157,3468,1,Normal
3158,4607,1,Normal
3159,4075,1,Normal
3160,1289,1,Normal
3161,9120,1,Normal
3162,7614,1,Normal
3163,4252,1,Normal
3164,8415,1,Normal
3165,7771,1,Normal
3166,1278,1,Normal
3167,1580,1,Normal
3168,5958,1,Normal
3169,9445,1,Normal
3170,5276,1,Normal
3171,8997,1,Normal
3172,5776,1,Normal
3173,1824,1,Normal
3174,4832,1,Normal
3175,9891,1,Normal
3176,6445,1,Normal
3177,2380,1,Normal
3178,7534,1,Normal
3179,4156,1,Normal
3180,5307,1,Normal
3181,6634,-1,Potential Fraud
3182,9575,-1,Potential Fraud
3183,6810,1,Normal
3184,9533,1,Normal
3185,6934,1,Normal
3186,4109,1,Normal
3187,5082,1,Normal
3188,4240,1,Normal
3189,7028,1,Normal
3190,2849,1,Normal
3191,9497,1,Normal
3192,3749,1,Normal
3193,7680,1,Normal
3194,1205,1,Normal
3195,8352,1,Normal
3196,5591,1,Normal
3197,4450,1,Normal
3198,8214,1,Normal
3199,4811,1,Normal
3200,6141,1,Normal
3201,9501,1,Normal
3202,3708,1,Normal
3203,2991,1,Normal
3204,9463,1,Normal
3205,4273,1,Normal
3206,5538,1,Normal
3207,9712,1,Normal
3208,4722,1,Normal
3209,4551,1,Normal
3210,3832,1,Normal
3211,6679,1,Normal
3212,7579,1,Normal
3213,1152,1,Normal
3214,6754,1,Normal
3215,3800,1,Normal
3216,6310,1,Normal
3217,3610,1,Normal
3218,2104,1,Normal
3219,8361,1,Normal
3220,5199,1,Normal
3221,4854,1,Normal
3222,8263,1,Normal
3223,2914,1,Normal
3224,8365,1,Normal
3225,4072,1,Normal
3226,1406,1,Normal
3227,1166,1,Normal
3228,1508,1,Normal
3229,2661,1,Normal
3230,4664,1,Normal
3231,4489,1,Normal
3232,1680,1,Normal
3233,3524,1,Normal
3234,3120,1,Normal
3235,6260,1,Normal
3236,5357,1,Normal
3237,2363,1,Normal
3238,3292,1,Normal
3239,2538,1,Normal
3240,4408,1,Normal
3241,8742,1,Normal
3242,9752,1,Normal
3243,2903,1,Normal
3244,1174,1,Normal
3245,3230,1,Normal
3246,5287,1,Normal
3247,5160,1,Normal
3248,8106,1,Normal
3249,4171,1,Normal
3250,2567,1,Normal
3251,2151,1,Normal
3252,8619,1,Normal
3253,7033,1,Normal
3254,9560,1,Normal
3255,5946,1,Normal
3256,9234,1,Normal
3257,2907,1,Normal
3258,4490,1,Normal
3259,3535,1,Normal
3260,5173,1,Normal
3261,2293,1,Normal
3262,5769,1,Normal
3263,5796,1,Normal
3264,7871,1,Normal
3265,3972,1,Normal
3266,4922,1,Normal
3267,5997,1,Normal
3268,8032,1,Normal
3269,1992,1,Normal
3270,9112,1,Normal
3271,6287,1,Normal
3272,3240,1,Normal
3273,2476,1,Normal
3274,7426,1,Normal
3275,1389,1,Normal
3276,1999,1,Normal
3277,2855,1,Normal
3278,9125,1,Normal
3279,9850,1,Normal
3280,3763,1,Normal
3281,4663,1,Normal
3282,5986,1,Normal
3283,2481,1,Normal
3284,8256,1,Normal
3285,4731,1,Normal
3286,8262,1,Normal
3287,1451,1,Normal
3288,4093,1,Normal
3289,1882,1,Normal
3290,5408,1,Normal
3291,5068,1,Normal
3292,4277,-1,Potential Fraud
3293,9566,1,Normal
3294,8951,1,Normal
3295,5690,1,Normal
3296,5595,1,Normal
3297,5559,1,Normal
3298,8291,1,Normal
3299,9160,1,Normal
3300,1112,1,Normal
3301,6131,1,Normal
3302,4197,1,Normal
3303,1139,1,Normal
3304,2424,1,Normal
3305,3949,1,Normal
3306,4168,1,Normal
3307,9708,1,Normal
3308,7043,1,Normal
3309,7989,1,Normal
3310,8236,1,Normal
3311,7261,1,Normal
3312,1887,1,Normal
3313,4104,1,Normal
3314,1049,1,Normal
3315,4951,1,Normal
3316,4560,1,Normal
3317,1018,1,Normal
3318,5821,1,Normal
3319,7340,1,Normal
3320,9058,1,Normal
3321,3606,1,Normal
3322,8846,1,Normal
3323,9643,1,Normal
3324,7432,1,Normal
3325,4765,1,Normal
3326,3438,1,Normal
3327,7358,1,Normal
3328,9319,1,Normal
3329,6941,1,Normal
3330,8644,1,Normal
3331,5855,1,Normal
3332,7547,1,Normal
3333,8196,1,Normal
3334,6911,1,Normal
3335,7481,1,Normal
3336,3761,1,Normal
3337,5456,1,Normal
3338,7361,1,Normal
3339,6693,1,Normal
3340,6788,1,Normal
3341,1201,1,Normal
3342,7160,1,Normal
3343,1517,1,Normal
3344,8737,1,Normal
3345,2988,1,Normal
3346,4802,1,Normal
3347,6808,1,Normal
3348,8162,1,Normal
3349,7241,1,Normal
3350,9399,1,Normal
3351,6633,1,Normal
3352,6755,1,Normal
3353,7309,1,Normal
3354,5117,1,Normal
3355,9345,-1,Potential Fraud
3356,2518,1,Normal
3357,7163,1,Normal
3358,3600,1,Normal
3359,3195,1,Normal
3360,4554,1,Normal
3361,3849,1,Normal
3362,2742,1,Normal
3363,2306,1,Normal
3364,4849,1,Normal
3365,8519,1,Normal
3366,5195,1,Normal
3367,6178,1,Normal
3368,3555,1,Normal
3369,3305,1,Normal
3370,8619,1,Normal
3371,3642,1,Normal
3372,7409,1,Normal
3373,5757,1,Normal
3374,3994,1,Normal
3375,9751,1,Normal
3376,2271,1,Normal
3377,2813,1,Normal
3378,9801,1,Normal
3379,3461,1,Normal
3380,5120,1,Normal
3381,7124,1,Normal
3382,9475,1,Normal
3383,5396,1,Normal
3384,1816,1,Normal
3385,8304,1,Normal
3386,8331,1,Normal
3387,1082,1,Normal
3388,2920,1,Normal
3389,8817,1,Normal
3390,3093,1,Normal
3391,8071,1,Normal
3392,8967,1,Normal
3393,9367,1,Normal
3394,6285,1,Normal
3395,5937,1,Normal
3396,1369,1,Normal
3397,2818,1,Normal
3398,3101,1,Normal
3399,4490,1,Normal
3400,2779,1,Normal
3401,8674,1,Normal
3402,2364,1,Normal
3403,8294,1,Normal
3404,4676,1,Normal
3405,3426,1,Normal
3406,9264,1,Normal
3407,9089,1,Normal
3408,3962,1,Normal
3409,1859,1,Normal
3410,5138,1,Normal
3411,3424,-1,Potential Fraud
3412,5017,1,Normal
3413,9560,1,Normal
3414,9342,1,Normal
3415,2134,1,Normal
3416,6166,1,Normal
3417,6119,1,Normal
3418,6694,1,Normal
3419,7136,1,Normal
3420,6485,1,Normal
3421,5164,1,Normal
3422,3346,1,Normal
3423,6039,1,Normal
3424,5897,1,Normal
3425,9252,1,Normal
3426,6041,1,Normal
3427,4901,1,Normal
3428,2337,1,Normal
3429,2184,1,Normal
3430,5426,1,Normal
3431,2551,1,Normal
3432,2629,1,Normal
3433,2526,1,Normal
3434,2361,1,Normal
3435,5370,1,Normal
3436,6283,1,Normal
3437,8610,1,Normal
3438,2993,1,Normal
3439,1869,1,Normal
3440,2014,1,Normal
3441,1602,1,Normal
3442,1690,1,Normal
3443,9685,1,Normal
3444,1489,1,Normal
3445,7864,1,Normal
3446,8240,1,Normal
3447,8786,1,Normal
3448,9024,1,Normal
3449,1294,1,Normal
3450,6488,1,Normal
3451,5027,1,Normal
3452,3912,1,Normal
3453,5744,1,Normal
3454,2873,1,Normal
3455,4258,1,Normal
3456,3817,1,Normal
3457,9636,1,Normal
3458,4641,1,Normal
3459,5458,1,Normal
3460,6307,1,Normal
3461,9933,1,Normal
3462,3041,1,Normal
3463,1679,1,Normal
3464,6738,1,Normal
3465,6668,1,Normal
3466,8697,1,Normal
3467,9033,1,Normal
3468,1062,1,Normal
3469,8829,1,Normal
3470,8352,1,Normal
3471,7915,1,Normal
3472,9326,1,Normal
3473,4644,1,Normal
3474,5970,1,Normal
3475,9003,1,Normal
3476,4278,1,Normal
3477,8296,1,Normal
3478,4074,-1,Potential Fraud
3479,9312,1,Normal
3480,8552,1,Normal
3481,2637,1,Normal
3482,6103,1,Normal
3483,1644,1,Normal
3484,3032,1,Normal
3485,3761,1,Normal
3486,3068,1,Normal
3487,1241,1,Normal
3488,3668,1,Normal
3489,1802,1,Normal
3490,6059,1,Normal
3491,1195,1,Normal
3492,3187,1,Normal
3493,3330,1,Normal
3494,5841,1,Normal
3495,4606,1,Normal
3496,9468,1,Normal
3497,1060,1,Normal
3498,4927,1,Normal
3499,7296,1,Normal
3500,3591,1,Normal
3501,9758,1,Normal
3502,7121,1,Normal
3503,2200,1,Normal
3504,3854,1,Normal
3505,8024,1,Normal
3506,7972,1,Normal
3507,1136,1,Normal
3508,2029,1,Normal
3509,3594,1,Normal
3510,8206,1,Normal
3511,1661,1,Normal
3512,3472,1,Normal
3513,1086,1,Normal
3514,7219,1,Normal
3515,9143,1,Normal
3516,7968,1,Normal
3517,3773,1,Normal
3518,2700,1,Normal
3519,3700,1,Normal
3520,7815,1,Normal
3521,2647,1,Normal
3522,7038,1,Normal
3523,6164,1,Normal
3524,6520,1,Normal
3525,4687,1,Normal
3526,1596,1,Normal
3527,5545,1,Normal
3528,9676,1,Normal
3529,9837,1,Normal
3530,5757,1,Normal
3531,5384,1,Normal
3532,9912,1,Normal
3533,5733,1,Normal
3534,8081,1,Normal
3535,9690,1,Normal
3536,8117,1,Normal
3537,5729,1,Normal
3538,2673,1,Normal
3539,9306,1,Normal
3540,8178,1,Normal
3541,3294,1,Normal
3542,4630,1,Normal
3543,1146,1,Normal
3544,4453,1,Normal
3545,5507,1,Normal
3546,6783,1,Normal
3547,8751,1,Normal
3548,6628,1,Normal
3549,9328,1,Normal
3550,4360,1,Normal
3551,4005,1,Normal
3552,4552,1,Normal
3553,1018,1,Normal
3554,3242,1,Normal
3555,7318,1,Normal
3556,6097,1,Normal
3557,9640,1,Normal
3558,2948,1,Normal
3559,6618,1,Normal
3560,5236,1,Normal
3561,7901,1,Normal
3562,2920,1,Normal
3563,5188,1,Normal
3564,1238,1,Normal
3565,1204,1,Normal
3566,6552,1,Normal
3567,5927,1,Normal
3568,5390,1,Normal
3569,3687,1,Normal
3570,5951,1,Normal
3571,7160,1,Normal
3572,6388,1,Normal
3573,6126,1,Normal
3574,1816,1,Normal
3575,1192,1,Normal
3576,2776,1,Normal
3577,4645,1,Normal
3578,7314,1,Normal
3579,9442,1,Normal
3580,2788,1,Normal
3581,8374,-1,Potential Fraud
3582,4700,1,Normal
3583,4893,1,Normal
3584,7811,1,Normal
3585,3679,1,Normal
3586,4904,1,Normal
3587,8260,1,Normal
3588,1504,1,Normal
3589,7773,1,Normal
3590,4816,1,Normal
3591,1717,1,Normal
3592,5434,1,Normal
3593,1658,1,Normal
3594,6057,1,Normal
3595,5008,1,Normal
3596,5994,1,Normal
3597,5234,1,Normal
3598,4764,1,Normal
3599,5637,1,Normal
3600,3104,1,Normal
3601,7801,1,Normal
3602,9575,1,Normal
3603,3607,1,Normal
3604,9385,1,Normal
3605,4719,1,Normal
3606,3581,1,Normal
3607,3565,1,Normal
3608,3763,1,Normal
3609,7328,1,Normal
3610,6991,1,Normal
3611,4406,1,Normal
3612,9923,1,Normal
3613,5780,1,Normal
3614,5177,1,Normal
3615,7476,1,Normal
3616,3604,1,Normal
3617,9181,1,Normal
3618,3382,1,Normal
3619,1531,1,Normal
3620,7079,1,Normal
3621,1634,1,Normal
3622,1002,1,Normal
3623,9397,1,Normal
3624,6951,1,Normal
3625,6626,1,Normal
3626,8739,1,Normal
3627,7003,1,Normal
3628,3890,1,Normal
3629,7239,-1,Potential Fraud
3630,9026,1,Normal
3631,4306,1,Normal
3632,1897,-1,Potential Fraud
3633,1670,1,Normal
3634,8291,1,Normal
3635,2505,1,Normal
3636,7460,1,Normal
3637,6167,1,Normal
3638,6255,1,Normal
3639,1249,1,Normal
3640,7457,1,Normal
3641,2892,1,Normal
3642,4439,1,Normal
3643,3854,1,Normal
3644,4792,1,Normal
3645,6330,1,Normal
3646,8871,1,Normal
3647,9235,1,Normal
3648,4612,1,Normal
3649,3618,1,Normal
3650,5678,1,Normal
3651,4163,1,Normal
3652,3942,1,Normal
3653,9411,1,Normal
3654,2925,1,Normal
3655,3972,1,Normal
3656,1990,1,Normal
3657,2812,1,Normal
3658,9995,1,Normal
3659,1489,-1,Potential Fraud
3660,6876,1,Normal
3661,4645,1,Normal
3662,8081,1,Normal
3663,3891,1,Normal
3664,4516,1,Normal
3665,4340,1,Normal
3666,7410,1,Normal
3667,1053,1,Normal
3668,3575,1,Normal
3669,1615,1,Normal
3670,6944,1,Normal
3671,8404,1,Normal
3672,1954,1,Normal
3673,2629,1,Normal
3674,7859,1,Normal
3675,9841,1,Normal
3676,4278,1,Normal
3677,6455,1,Normal
3678,4801,1,Normal
3679,3561,1,Normal
3680,7539,1,Normal
3681,1370,1,Normal
3682,1857,1,Normal
3683,5886,1,Normal
3684,8485,1,Normal
3685,1383,1,Normal
3686,5334,1,Normal
3687,5290,1,Normal
3688,3725,1,Normal
3689,7204,1,Normal
3690,7111,1,Normal
3691,5251,1,Normal
3692,1922,1,Normal
3693,3915,1,Normal
3694,8957,1,Normal
3695,4046,1,Normal
3696,2230,1,Normal
3697,8647,1,Normal
3698,5933,1,Normal
3699,4940,1,Normal
3700,7483,1,Normal
3701,1203,1,Normal
3702,1160,1,Normal
3703,9960,1,Normal
3704,4748,1,Normal
3705,7718,1,Normal
3706,3581,1,Normal
3707,2093,1,Normal
3708,5500,1,Normal
3709,9799,1,Normal
3710,6710,1,Normal
3711,3875,1,Normal
3712,4191,1,Normal
3713,2837,1,Normal
3714,1689,1,Normal
3715,4759,1,Normal
3716,3103,-1,Potential Fraud
3717,1365,1,Normal
3718,9092,1,Normal
3719,5172,1,Normal
3720,7033,1,Normal
3721,3378,1,Normal
3722,2205,1,Normal
3723,5988,1,Normal
3724,6669,1,Normal
3725,3735,1,Normal
3726,9490,1,Normal
3727,1956,1,Normal
3728,7623,1,Normal
3729,2474,1,Normal
3730,5460,1,Normal
3731,8002,1,Normal
3732,7396,1,Normal
3733,3828,1,Normal
3734,3850,1,Normal
3735,3964,1,Normal
3736,5594,1,Normal
3737,7644,1,Normal
3738,3850,1,Normal
3739,1165,1,Normal
3740,1919,1,Normal
3741,9305,1,Normal
3742,4504,1,Normal
3743,1991,1,Normal
3744,7047,1,Normal
3745,4839,1,Normal
3746,2258,1,Normal
3747,8609,1,Normal
3748,9706,1,Normal
3749,5804,1,Normal
3750,1067,1,Normal
3751,6660,1,Normal
3752,5478,1,Normal
3753,9210,1,Normal
3754,4521,1,Normal
3755,1572,1,Normal
3756,8082,1,Normal
3757,8832,1,Normal
3758,6395,1,Normal
3759,3258,1,Normal
3760,7039,1,Normal
3761,1650,1,Normal
3762,6741,1,Normal
3763,7838,1,Normal
3764,3587,1,Normal
3765,8876,1,Normal
3766,4262,1,Normal
3767,2338,1,Normal
3768,5996,1,Normal
3769,6780,1,Normal
3770,3827,1,Normal
3771,6232,1,Normal
3772,3217,1,Normal
3773,4539,1,Normal
3774,8845,-1,Potential Fraud
3775,5383,1,Normal
3776,3961,1,Normal
3777,4226,1,Normal
3778,7837,1,Normal
3779,8031,1,Normal
3780,4716,1,Normal
3781,4414,1,Normal
3782,2448,1,Normal
3783,1570,1,Normal
3784,3904,1,Normal
3785,3505,1,Normal
3786,1917,1,Normal
3787,7982,1,Normal
3788,8427,1,Normal
3789,7336,1,Normal
3790,2678,1,Normal
3791,1615,1,Normal
3792,8086,1,Normal
3793,5749,1,Normal
3794,4505,1,Normal
3795,5529,1,Normal
3796,2135,1,Normal
3797,9566,1,Normal
3798,8226,1,Normal
3799,6162,1,Normal
3800,1206,1,Normal
3801,5875,1,Normal
3802,2319,1,Normal
3803,2141,1,Normal
3804,5627,1,Normal
3805,8389,1,Normal
3806,3690,1,Normal
3807,8323,1,Normal
3808,4255,1,Normal
3809,9281,1,Normal
3810,6213,1,Normal
3811,5108,1,Normal
3812,4020,1,Normal
3813,2857,1,Normal
3814,9996,1,Normal
3815,3789,1,Normal
3816,4875,1,Normal
3817,8605,1,Normal
3818,9135,1,Normal
3819,7055,1,Normal
3820,4882,1,Normal
3821,8175,1,Normal
3822,8129,1,Normal
3823,6021,1,Normal
3824,5735,1,Normal
3825,3387,1,Normal
3826,7582,1,Normal
3827,6866,1,Normal
3828,3566,1,Normal
3829,1975,1,Normal
3830,8212,1,Normal
3831,2262,1,Normal
3832,6047,1,Normal
3833,8382,1,Normal
3834,7231,1,Normal
3835,4327,1,Normal
3836,6630,1,Normal
3837,3259,1,Normal
3838,2257,1,Normal
3839,1464,1,Normal
3840,4294,1,Normal
3841,7774,1,Normal
3842,8431,1,Normal
3843,2230,1,Normal
3844,4805,1,Normal
3845,7419,1,Normal
3846,6750,1,Normal
3847,4856,1,Normal
3848,4135,1,Normal
3849,7953,1,Normal
3850,7034,1,Normal
3851,5589,1,Normal
3852,2546,1,Normal
3853,7065,1,Normal
3854,2094,1,Normal
3855,3411,1,Normal
3856,3617,1,Normal
3857,9954,1,Normal
3858,5145,1,Normal
3859,3775,1,Normal
3860,7628,1,Normal
3861,4155,1,Normal
3862,4970,1,Normal
3863,8972,1,Normal
3864,9775,1,Normal
3865,6415,1,Normal
3866,5331,1,Normal
3867,2942,1,Normal
3868,7026,-1,Potential Fraud
3869,9301,1,Normal
3870,1191,1,Normal
3871,1861,1,Normal
3872,7711,1,Normal
3873,1649,1,Normal
3874,5134,1,Normal
3875,8587,1,Normal
3876,9828,1,Normal
3877,2036,1,Normal
3878,5131,1,Normal
3879,3148,1,Normal
3880,6457,1,Normal
3881,7079,1,Normal
3882,3430,1,Normal
3883,2879,1,Normal
3884,8542,1,Normal
3885,3011,1,Normal
3886,4373,1,Normal
3887,8357,1,Normal
3888,2289,-1,Potential Fraud
3889,2447,1,Normal
3890,4199,1,Normal
3891,7381,1,Normal
3892,8522,1,Normal
3893,7059,1,Normal
3894,4183,1,Normal
3895,6462,1,Normal
3896,4216,1,Normal
3897,4136,1,Normal
3898,4318,1,Normal
3899,3782,1,Normal
3900,8657,1,Normal
3901,5920,1,Normal
3902,7324,1,Normal
3903,7327,1,Normal
3904,9417,1,Normal
3905,1776,1,Normal
3906,6208,1,Normal
3907,1687,1,Normal
3908,1529,1,Normal
3909,6067,1,Normal
3910,9080,1,Normal
3911,6518,1,Normal
3912,3153,1,Normal
3913,7094,1,Normal
3914,7974,1,Normal
3915,5774,1,Normal
3916,8692,1,Normal
3917,4103,1,Normal
3918,3440,1,Normal
3919,5135,1,Normal
3920,8124,1,Normal
3921,6201,1,Normal
3922,1844,1,Normal
3923,1446,1,Normal
3924,4915,1,Normal
3925,4109,1,Normal
3926,2234,1,Normal
3927,7587,1,Normal
3928,1226,1,Normal
3929,5143,1,Normal
3930,8185,1,Normal
3931,6558,1,Normal
3932,1186,1,Normal
3933,3535,1,Normal
3934,2932,1,Normal
3935,3032,1,Normal
3936,2252,1,Normal
3937,6509,1,Normal
3938,6074,1,Normal
3939,2881,1,Normal
3940,1269,1,Normal
3941,2630,1,Normal
3942,5405,1,Normal
3943,7139,1,Normal
3944,2574,1,Normal
3945,2695,1,Normal
3946,4258,-1,Potential Fraud
3947,4262,1,Normal
3948,2445,1,Normal
3949,7263,1,Normal
3950,9411,1,Normal
3951,1052,1,Normal
3952,6570,-1,Potential Fraud
3953,8579,1,Normal
3954,2666,1,Normal
3955,7901,1,Normal
3956,3785,1,Normal
3957,1719,1,Normal
3958,9597,1,Normal
3959,7855,1,Normal
3960,3294,1,Normal
3961,9263,1,Normal
3962,5482,1,Normal
3963,1698,1,Normal
3964,8243,1,Normal
3965,6918,1,Normal
3966,1348,1,Normal
3967,6374,1,Normal
3968,8869,1,Normal
3969,1307,1,Normal
3970,4416,1,Normal
3971,5820,1,Normal
3972,4558,1,Normal
3973,5478,1,Normal
3974,7531,1,Normal
3975,5620,1,Normal
3976,3985,1,Normal
3977,9112,1,Normal
3978,9467,1,Normal
3979,3547,1,Normal
3980,1336,1,Normal
3981,3979,1,Normal
3982,4968,1,Normal
3983,1910,1,Normal
3984,2996,1,Normal
3985,4129,1,Normal
3986,6447,1,Normal
3987,7129,1,Normal
3988,6850,1,Normal
3989,5204,1,Normal
3990,8446,1,Normal
3991,9519,1,Normal
3992,1314,1,Normal
3993,2134,1,Normal
3994,5876,1,Normal
3995,9102,1,Normal
3996,9347,1,Normal
3997,6592,1,Normal
3998,2724,1,Normal
3999,4343,1,Normal
4000,1886,1,Normal
4001,1721,1,Normal
4002,8678,1,Normal
4003,4357,1,Normal
4004,1870,1,Normal
4005,7751,1,Normal
4006,1497,1,Normal
4007,2756,1,Normal
4008,2117,1,Normal
4009,3828,1,Normal
4010,2647,1,Normal
4011,7992,1,Normal
4012,7771,1,Normal
4013,1142,1,Normal
4014,3761,1,Normal
4015,4435,1,Normal
4016,7622,1,Normal
4017,8069,1,Normal
4018,5512,1,Normal
4019,2848,1,Normal
4020,3696,1,Normal
4021,2717,1,Normal
4022,4072,1,Normal
4023,3786,1,Normal
4024,4791,1,Normal
4025,4871,1,Normal
4026,2806,1,Normal
4027,2504,1,Normal
4028,4308,1,Normal
4029,8117,1,Normal
4030,6048,1,Normal
4031,9263,1,Normal
4032,2690,1,Normal
4033,4303,1,Normal
4034,4113,1,Normal
4035,8850,1,Normal
4036,7416,1,Normal
4037,2504,1,Normal
4038,9924,1,Normal
4039,4924,-1,Potential Fraud
4040,9615,-1,Potential Fraud
4041,5485,1,Normal
4042,9100,1,Normal
4043,9684,1,Normal
4044,1191,1,Normal
4045,9690,1,Normal
4046,5917,1,Normal
4047,6831,1,Normal
4048,5322,1,Normal
4049,7999,1,Normal
4050,8282,1,Normal
4051,2874,1,Normal
4052,5763,1,Normal
4053,9464,1,Normal
4054,2051,1,Normal
4055,8538,1,Normal
4056,8411,1,Normal
4057,7320,1,Normal
4058,3105,1,Normal
4059,1307,1,Normal
4060,8737,1,Normal
4061,4359,1,Normal
4062,4176,1,Normal
4063,2251,1,Normal
4064,6366,1,Normal
4065,2517,1,Normal
4066,7226,1,Normal
4067,6305,1,Normal
4068,6869,1,Normal
4069,9039,1,Normal
4070,5891,1,Normal
4071,5992,1,Normal
4072,2961,1,Normal
4073,3863,1,Normal
4074,7603,1,Normal
4075,5567,1,Normal
4076,7513,1,Normal
4077,5005,1,Normal
4078,1183,1,Normal
4079,8755,1,Normal
4080,4358,1,Normal
4081,7615,1,Normal
4082,7797,1,Normal
4083,9728,1,Normal
4084,8678,1,Normal
4085,6698,1,Normal
4086,2273,1,Normal
4087,7653,1,Normal
4088,2096,1,Normal
4089,9002,1,Normal
4090,5247,1,Normal
4091,6314,1,Normal
4092,4354,1,Normal
4093,1270,1,Normal
4094,2186,1,Normal
4095,7305,1,Normal
4096,3398,1,Normal
4097,7995,1,Normal
4098,8299,1,Normal
4099,5182,1,Normal
4100,3230,1,Normal
4101,7511,1,Normal
4102,1128,1,Normal
4103,4672,1,Normal
4104,5765,1,Normal
4105,4970,1,Normal
4106,8545,1,Normal
4107,6552,1,Normal
4108,1627,1,Normal
4109,7589,1,Normal
4110,3044,1,Normal
4111,3341,1,Normal
4112,6884,1,Normal
4113,9185,1,Normal
4114,1249,1,Normal
4115,3925,1,Normal
4116,6043,1,Normal
4117,1974,1,Normal
4118,8192,1,Normal
4119,3672,1,Normal
4120,8279,1,Normal
4121,8531,1,Normal
4122,9662,1,Normal
4123,2987,1,Normal
4124,1090,1,Normal
4125,9721,1,Normal
4126,5059,1,Normal
4127,3773,1,Normal
4128,9383,1,Normal
4129,8409,1,Normal
4130,5440,1,Normal
4131,8347,1,Normal
4132,2008,1,Normal
4133,4783,1,Normal
4134,7646,1,Normal
4135,5298,1,Normal
4136,5668,1,Normal
4137,5287,1,Normal
4138,3052,1,Normal
4139,7009,1,Normal
4140,2716,1,Normal
4141,1310,1,Normal
4142,5538,1,Normal
4143,2260,1,Normal
4144,4932,1,Normal
4145,1584,1,Normal
4146,8616,1,Normal
4147,9551,1,Normal
4148,3866,1,Normal
4149,6898,1,Normal
4150,3011,1,Normal
4151,7251,1,Normal
4152,5939,1,Normal
4153,5006,1,Normal
4154,2625,1,Normal
4155,1890,1,Normal
4156,7078,1,Normal
4157,8036,1,Normal
4158,9923,1,Normal
4159,4961,1,Normal
4160,3504,1,Normal
4161,9806,1,Normal
4162,4806,1,Normal
4163,7100,1,Normal
4164,2719,1,Normal
4165,7686,1,Normal
4166,2587,1,Normal
4167,8000,1,Normal
4168,1896,1,Normal
4169,6558,1,Normal
4170,9469,1,Normal
4171,5647,1,Normal
4172,3432,1,Normal
4173,4904,1,Normal
4174,7837,1,Normal
4175,2449,1,Normal
4176,5500,1,Normal
4177,6454,1,Normal
4178,5117,1,Normal
4179,9869,1,Normal
4180,3028,1,Normal
4181,7845,1,Normal
4182,4758,1,Normal
4183,6904,1,Normal
4184,5624,1,Normal
4185,9848,1,Normal
4186,1165,1,Normal
4187,5591,1,Normal
4188,1589,1,Normal
4189,5524,1,Normal
4190,3821,1,Normal
4191,7509,1,Normal
4192,8693,1,Normal
4193,1071,1,Normal
4194,4580,1,Normal
4195,8962,1,Normal
4196,1268,1,Normal
4197,3462,1,Normal
4198,2015,1,Normal
4199,8984,1,Normal
4200,1406,1,Normal
4201,8384,1,Normal
4202,7049,1,Normal
4203,7169,1,Normal
4204,8982,1,Normal
4205,1985,1,Normal
4206,5485,1,Normal
4207,9901,1,Normal
4208,3618,1,Normal
4209,7289,1,Normal
4210,7928,1,Normal
4211,6368,1,Normal
4212,5621,1,Normal
4213,8566,1,Normal
4214,5670,1,Normal
4215,8658,1,Normal
4216,2003,1,Normal
4217,8504,1,Normal
4218,3466,1,Normal
4219,2939,1,Normal
4220,2635,1,Normal
4221,9095,1,Normal
4222,7265,1,Normal
4223,2895,-1,Potential Fraud
4224,7524,1,Normal
4225,2073,1,Normal
4226,6184,1,Normal
4227,3402,1,Normal
4228,5895,1,Normal
4229,8331,1,Normal
4230,2956,1,Normal
4231,8023,1,Normal
4232,4907,1,Normal
4233,1807,1,Normal
4234,9378,1,Normal
4235,5827,1,Normal
4236,5524,1,Normal
